Date,Open,High,Low,Close,Adj Close,Volume
2020-01-06,135.300003,136.320007,135.199997,136.149994,128.539185,4085100
2020-01-07,136.000000,136.070007,133.949997,134.009995,126.518814,5718100
2020-01-08,134.460007,135.360001,134.070007,134.699997,127.170235,3681400
2020-01-09,135.289993,135.380005,134.529999,134.789993,127.255219,3954700
2020-01-10,135.169998,135.419998,134.389999,134.529999,127.009766,3099500
2020-01-13,134.649994,136.589996,134.630005,136.529999,128.897964,5127200
2020-01-14,136.179993,136.940002,135.699997,136.850006,129.200073,4159700
2020-01-15,137.039993,139.250000,136.800003,139.199997,131.418701,5002600
2020-01-16,139.350006,140.160004,138.600006,139.610001,131.805771,4977900
2020-01-17,140.100006,141.320007,139.899994,141.259995,133.363541,6908700
2020-01-21,140.610001,142.119995,140.339996,141.860001,133.930023,4440000
2020-01-22,141.809998,143.570007,141.720001,143.380005,135.365021,5366100
2020-01-23,143.089996,143.850006,142.369995,143.649994,135.619949,3915700
2020-01-24,143.830002,144.149994,142.449997,142.919998,134.930756,2791500
2020-01-27,141.649994,143.360001,141.050003,142.139999,134.194351,3895300
2020-01-28,142.130005,142.919998,141.759995,142.440002,134.477570,2908300
2020-01-29,142.000000,142.449997,141.169998,141.729996,133.807266,3263200
2020-01-30,142.320007,143.960007,141.520004,143.830002,135.789886,4058500
2020-01-31,143.809998,144.649994,141.570007,142.020004,134.081070,4753100
2020-02-03,142.770004,143.070007,141.839996,142.509995,134.543655,3977800
2020-02-04,143.199997,144.059998,142.100006,143.220001,135.213989,3494300
2020-02-05,143.679993,144.589996,143.429993,144.300003,136.233643,3504900
2020-02-06,144.639999,145.300003,144.070007,144.330002,136.261932,3571400
2020-02-07,144.259995,145.720001,143.830002,145.369995,137.243774,3138500
2020-02-10,145.929993,146.419998,145.130005,145.660004,137.517593,3775600
2020-02-11,146.210007,146.360001,144.869995,146.080002,137.914124,3870500
2020-02-12,146.679993,146.740005,145.350006,146.080002,137.914124,4217400
2020-02-13,145.250000,147.130005,143.520004,146.470001,138.282288,5041400
2020-02-14,146.570007,147.149994,145.940002,146.990005,138.773254,3555600
2020-02-18,147.110001,147.199997,145.399994,145.600006,137.460953,4938700
2020-02-19,145.619995,146.479996,145.490005,145.529999,137.394852,2978800
2020-02-20,145.770004,145.800003,143.949997,145.160004,137.045517,2805900
2020-02-21,145.059998,145.919998,144.809998,145.850006,137.696976,4271800
2020-02-24,145.860001,147.149994,142.559998,142.639999,134.666397,5027700
2020-02-25,142.589996,144.380005,140.570007,141.100006,133.212524,7585800
2020-02-26,142.440002,143.750000,141.160004,141.979996,134.043289,6157200
2020-02-27,141.410004,143.139999,136.309998,136.369995,128.746887,8605000
2020-02-28,133.240005,133.750000,128.350006,132.029999,124.649498,14164000
2020-03-02,132.000000,137.770004,131.720001,137.580002,129.889267,8504500
2020-03-03,137.190002,139.669998,134.740005,135.580002,128.001068,8728300
2020-03-04,136.190002,142.710007,136.009995,142.389999,134.430374,7635700
2020-03-05,138.809998,141.419998,136.669998,138.100006,131.260559,6579100
2020-03-06,131.559998,138.169998,131.449997,137.259995,130.462158,6754900
2020-03-09,130.179993,133.350006,128.179993,130.160004,123.713783,8716300
2020-03-10,132.050003,134.570007,126.860001,134.139999,127.496689,8258600
2020-03-11,130.580002,132.539993,127.629997,129.750000,123.324097,7465100
2020-03-12,122.099998,125.000000,113.589996,115.339996,109.627739,12808300
2020-03-13,120.680000,127.589996,115.070000,127.449997,121.137993,12007700
2020-03-16,114.690002,123.820000,112.000000,113.089996,107.489182,10733300
2020-03-17,116.699997,127.860001,116.389999,127.720001,121.394615,14242300
2020-03-18,120.839996,127.720001,113.769997,120.919998,114.931389,15250800
2020-03-19,121.430000,122.089996,116.059998,117.339996,111.528687,9393500
2020-03-20,118.239998,118.449997,101.419998,103.930000,98.782837,13093200
2020-03-23,106.000000,112.870003,102.870003,105.180000,99.970917,13926800
2020-03-24,109.930000,114.430000,109.370003,113.839996,108.202034,11447000
2020-03-25,112.739998,116.360001,111.040001,112.500000,106.928398,9485500
2020-03-26,112.709999,121.800003,112.580002,120.260002,114.304085,10376800
2020-03-27,118.570000,124.650002,117.989998,120.459999,114.494171,9852500
2020-03-30,121.610001,125.839996,121.510002,125.480003,119.265564,6916800
2020-03-31,124.940002,125.699997,119.529999,120.099998,114.152000,7091700
2020-04-01,117.269997,122.300003,115.669998,118.120003,112.270065,6873000
2020-04-02,117.220001,125.180000,116.480003,123.860001,117.725784,6181800
2020-04-03,123.190002,125.370003,122.440002,124.589996,118.419632,5552000
2020-04-06,128.660004,132.130005,125.290001,131.160004,124.664253,8242200
2020-04-07,132.710007,135.080002,130.289993,130.479996,124.017929,6253900
2020-04-08,129.639999,133.289993,129.130005,132.610001,126.042435,5241100
2020-04-09,132.089996,135.080002,131.509995,133.630005,127.011932,5502400
2020-04-13,131.690002,133.350006,129.429993,130.889999,124.407631,3785000
2020-04-14,133.220001,138.630005,132.350006,138.399994,131.545685,6278700
2020-04-15,137.139999,137.559998,133.699997,135.029999,128.342590,5773100
2020-04-16,136.970001,136.970001,133.850006,135.639999,128.922394,4564000
2020-04-17,137.729996,138.000000,134.910004,137.550003,130.737808,4866500
2020-04-20,136.940002,137.380005,134.509995,134.550003,127.886360,3995400
2020-04-21,132.139999,132.940002,130.589996,130.940002,124.455147,4359500
2020-04-22,132.440002,133.669998,131.220001,132.619995,126.051941,4084600
2020-04-23,132.500000,134.139999,130.029999,130.259995,123.808815,5527700
2020-04-24,130.869995,134.820007,130.649994,134.360001,127.705772,4063100
2020-04-27,134.419998,135.210007,133.889999,134.460007,127.800827,4009200
2020-04-28,136.779999,137.679993,134.660004,136.320007,129.568710,6674200
2020-04-29,136.770004,136.979996,132.899994,133.360001,126.755310,6706800
2020-04-30,132.410004,133.169998,130.419998,132.289993,125.738258,6783000
2020-05-01,131.119995,132.229996,129.520004,130.139999,123.694771,4488000
2020-05-04,130.169998,131.350006,129.320007,130.919998,124.436157,5245300
2020-05-05,131.639999,133.330002,130.770004,131.669998,125.148994,3580000
2020-05-06,131.580002,132.229996,130.690002,130.779999,124.303070,4192200
2020-05-07,131.550003,132.000000,130.119995,131.550003,125.034935,5528000
2020-05-08,133.070007,135.160004,132.460007,134.229996,127.582199,4209100
2020-05-11,133.429993,136.199997,133.169998,134.380005,127.724777,3591100
2020-05-12,134.759995,136.380005,132.860001,132.940002,126.356071,3914600
2020-05-13,133.179993,134.470001,131.449997,132.960007,126.375107,5168500
2020-05-14,132.710007,133.559998,130.149994,133.080002,126.489166,5522200
2020-05-15,133.770004,137.660004,132.789993,135.949997,129.217026,20338200
2020-05-18,136.850006,137.990005,135.059998,135.520004,128.808334,8480300
2020-05-19,134.429993,134.759995,131.399994,131.729996,125.206024,6640300
2020-05-20,132.539993,132.679993,130.339996,131.259995,124.759293,8213100
2020-05-21,130.979996,131.440002,129.610001,130.210007,123.761299,4886300
2020-05-22,129.610001,130.630005,129.169998,130.479996,124.017929,3429200
2020-05-26,131.940002,132.050003,129.399994,129.750000,123.324097,5579300
2020-05-27,129.720001,130.839996,128.580002,130.809998,124.331581,5686500
2020-05-28,131.210007,132.729996,130.110001,132.289993,125.738258,4974400
2020-05-29,132.009995,132.240005,130.320007,131.550003,125.034935,13337900
2020-06-01,131.600006,133.949997,131.190002,132.990005,126.403633,4049200
2020-06-02,133.050003,133.809998,131.119995,132.630005,126.061447,5327500
2020-06-03,133.240005,134.279999,132.600006,132.820007,126.242035,5421200
2020-06-04,131.589996,133.559998,130.179993,130.570007,125.066765,5229700
2020-06-05,131.000000,133.520004,130.770004,132.440002,126.857948,7075700
2020-06-08,131.380005,132.470001,131.240005,132.210007,126.637650,5613000
2020-06-09,131.830002,133.149994,131.050003,132.970001,127.365616,6446900
2020-06-10,133.279999,135.160004,133.169998,134.130005,128.476730,7069900
2020-06-11,134.220001,135.139999,127.459999,127.839996,122.451820,8541000
2020-06-12,129.149994,129.929993,127.430000,129.000000,123.562927,7039500
2020-06-15,128.289993,130.960007,126.529999,130.479996,124.980545,5481000
2020-06-16,132.679993,133.059998,130.119995,131.669998,126.120399,5197700
2020-06-17,131.889999,133.039993,131.490005,131.759995,126.206596,3309700
2020-06-18,131.419998,133.130005,130.630005,132.779999,127.183601,3417200
2020-06-19,134.410004,134.820007,131.220001,131.279999,125.746826,8310100
2020-06-22,130.550003,131.759995,129.949997,131.050003,125.526535,3379900
2020-06-23,131.619995,132.679993,130.979996,131.360001,125.823471,3625600
2020-06-24,130.520004,131.070007,128.679993,129.559998,124.099335,4853500
2020-06-25,129.139999,131.729996,128.050003,131.410004,125.871353,4442000
2020-06-26,131.679993,132.369995,128.059998,128.929993,123.495872,7372700
2020-06-29,130.179993,131.399994,129.429993,131.080002,125.555275,4173900
2020-06-30,131.830002,132.820007,130.850006,132.259995,126.685532,4626700
2020-07-01,132.529999,133.619995,131.940002,132.360001,126.781319,3633000
2020-07-02,133.539993,134.169998,132.539993,132.850006,127.250671,2769200
2020-07-06,133.080002,133.949997,132.309998,133.300003,127.681717,4221600
2020-07-07,132.270004,134.619995,132.169998,133.570007,127.940331,4424500
2020-07-08,134.160004,134.690002,133.160004,134.220001,128.562927,3798200
2020-07-09,132.899994,133.940002,131.729996,132.710007,127.116570,4005200
2020-07-10,132.369995,134.889999,131.279999,134.460007,128.792816,5932800
2020-07-13,136.770004,138.070007,134.470001,134.910004,129.223846,8960000
2020-07-14,134.589996,136.949997,134.250000,135.520004,129.808136,6766800
2020-07-15,135.350006,136.190002,133.250000,133.690002,128.055267,5561300
2020-07-16,134.059998,134.360001,133.050003,133.880005,128.237259,3788100
2020-07-17,134.649994,135.059998,133.550003,134.660004,128.984375,3229300
2020-07-20,134.610001,134.610001,132.179993,133.110001,127.499718,3620300
2020-07-21,134.000000,136.410004,133.789993,134.429993,128.764084,5435400
2020-07-22,135.559998,136.250000,133.679993,136.009995,130.277451,3522300
2020-07-23,136.589996,137.250000,135.490005,137.080002,131.302414,5011400
2020-07-24,136.990005,138.639999,135.389999,136.059998,130.325363,3300000
2020-07-27,135.529999,137.759995,134.850006,137.669998,131.867508,3607700
2020-07-28,137.979996,138.589996,137.089996,137.380005,131.589737,3787500
2020-07-29,137.380005,139.000000,137.039993,137.929993,132.116562,3179000
2020-07-30,137.240005,138.220001,136.479996,137.690002,131.886673,2817600
2020-07-31,137.259995,137.699997,135.199997,137.660004,131.857941,4304100
2020-08-03,137.110001,137.500000,136.000000,136.699997,130.938400,2819200
2020-08-04,137.520004,137.589996,136.020004,137.470001,131.675934,2553500
2020-08-05,138.149994,138.149994,135.770004,136.250000,130.507370,2924000
2020-08-06,135.270004,136.289993,135.270004,135.860001,130.133820,2692900
2020-08-07,135.940002,136.759995,135.369995,136.740005,130.976715,3692100
2020-08-10,136.320007,136.880005,135.380005,135.979996,130.248734,3052000
2020-08-11,136.970001,137.449997,134.619995,135.119995,129.424988,3301200
2020-08-12,135.339996,138.679993,135.250000,137.800003,131.992035,4424600
2020-08-13,137.100006,138.610001,137.100006,138.100006,132.279404,2393500
2020-08-14,138.110001,138.169998,137.199997,137.559998,131.762131,2461700
2020-08-17,137.500000,138.889999,137.050003,137.919998,132.106964,2862500
2020-08-18,138.610001,138.610001,137.039993,138.110001,132.288971,2638600
2020-08-19,138.690002,138.789993,136.100006,136.449997,130.698914,3682200
2020-08-20,135.660004,137.149994,135.630005,136.720001,130.957565,2263000
2020-08-21,136.369995,136.660004,135.250000,136.460007,130.708511,4295600
2020-08-24,136.460007,137.679993,136.110001,137.639999,131.838776,3177800
2020-08-25,138.259995,138.380005,136.699997,137.300003,131.513107,2597400
2020-08-26,136.580002,138.660004,136.380005,138.470001,132.633789,6019700
2020-08-27,138.710007,139.929993,137.910004,138.399994,132.566727,4159300
2020-08-28,138.520004,139.960007,137.240005,139.940002,134.041840,3355400
2020-08-31,139.320007,141.020004,139.000000,140.059998,134.156754,3828700
2020-09-01,140.250000,140.479996,138.509995,139.190002,133.323456,3421700
2020-09-02,139.520004,143.820007,139.350006,143.289993,137.250626,4918200
2020-09-03,142.770004,144.039993,138.119995,139.369995,134.455780,6642400
2020-09-04,139.660004,140.309998,136.940002,138.759995,133.867294,4836400
2020-09-08,138.309998,138.630005,134.410004,135.550003,130.770493,4901500
2020-09-09,135.500000,138.460007,135.399994,137.110001,132.275467,4282300
2020-09-10,136.600006,137.550003,133.880005,134.759995,130.008331,6050500
2020-09-11,135.220001,136.380005,134.229996,135.809998,131.021317,3411900
2020-09-14,136.529999,137.500000,135.800003,136.669998,131.851013,2779000
2020-09-15,136.479996,137.240005,135.410004,135.619995,130.838013,4080800
2020-09-16,136.279999,136.600006,134.779999,134.979996,130.220581,3353500
2020-09-17,133.389999,134.550003,131.690002,133.199997,128.503326,5186400
2020-09-18,133.710007,134.789993,130.009995,131.470001,126.834351,8473000
2020-09-21,130.369995,131.309998,129.360001,131.240005,126.612465,4402700
2020-09-22,131.000000,132.889999,130.449997,132.149994,127.490364,3951000
2020-09-23,132.699997,132.820007,129.850006,131.000000,126.380920,5909900
2020-09-24,131.440002,132.309998,129.919998,131.580002,126.940460,4316600
2020-09-25,130.889999,133.830002,130.509995,133.550003,128.841019,4576000
2020-09-28,136.039993,138.580002,135.669998,137.970001,133.105148,7487500
2020-09-29,138.660004,139.539993,137.130005,137.160004,132.323730,4330500
2020-09-30,137.990005,139.190002,136.899994,138.600006,133.712952,7060700
2020-10-01,139.440002,140.850006,137.490005,140.800003,135.835373,6483900
2020-10-02,139.279999,139.910004,136.199997,138.059998,133.191986,5130200
2020-10-05,138.110001,138.380005,136.979996,137.929993,133.066559,4519800
2020-10-06,138.000000,138.820007,135.149994,135.699997,130.915207,5031000
2020-10-07,135.940002,137.520004,135.759995,137.009995,132.179001,4347300
2020-10-08,137.279999,138.130005,136.759995,137.850006,132.989395,2977400
2020-10-09,138.699997,139.259995,137.899994,138.440002,133.558578,3194000
2020-10-12,141.119995,143.490005,139.779999,142.130005,137.118484,6167200
2020-10-13,142.220001,144.000000,141.910004,143.539993,138.478760,4293200
2020-10-14,143.550003,144.110001,141.630005,142.520004,137.494720,3641000
2020-10-15,141.160004,141.970001,140.619995,141.429993,136.443146,3306800
2020-10-16,141.750000,142.820007,141.130005,141.729996,136.732559,5076000
2020-10-19,141.339996,142.529999,139.250000,139.679993,134.754868,3223200
2020-10-20,141.000000,141.220001,139.410004,139.710007,134.783813,2750900
2020-10-21,139.679993,140.479996,139.100006,139.600006,134.677689,2560100
2020-10-22,139.800003,140.199997,139.009995,139.610001,134.687347,2909000
2020-10-23,140.220001,140.529999,139.039993,139.559998,134.639099,2758400
2020-10-26,138.740005,139.080002,136.410004,138.059998,133.191986,3431100
2020-10-27,138.570007,139.889999,138.300003,139.119995,134.214600,3390800
2020-10-28,137.149994,137.710007,133.940002,134.169998,129.439148,5196000
2020-10-29,133.759995,135.630005,132.259995,133.990005,129.265488,3856500
2020-10-30,132.929993,133.839996,131.710007,133.289993,128.590179,4303900
2020-11-02,135.610001,136.229996,133.779999,135.149994,130.384583,3126400
2020-11-03,136.619995,138.600006,136.279999,137.039993,132.207947,3293900
2020-11-04,139.000000,141.699997,137.660004,137.860001,132.999039,4576300
2020-11-05,139.350006,140.270004,137.470001,138.050003,133.182343,3667800
2020-11-06,138.559998,139.770004,137.330002,138.380005,133.500702,2867000
2020-11-09,142.000000,143.649994,138.169998,138.449997,133.568237,6111300
2020-11-10,136.990005,142.440002,136.190002,141.720001,136.722931,5284500
2020-11-11,142.860001,144.240005,141.610001,143.899994,138.826065,4389800
2020-11-12,144.250000,144.740005,142.759995,143.839996,138.768158,2570100
2020-11-13,143.770004,144.889999,143.270004,144.710007,139.607513,2580400
2020-11-16,145.000000,146.259995,144.690002,145.759995,140.620468,3399000
2020-11-17,144.270004,146.100006,144.110001,145.240005,140.118820,2924000
2020-11-18,145.490005,146.570007,143.300003,143.380005,138.324402,4335200
2020-11-19,142.880005,143.699997,142.339996,143.320007,138.266525,4263500
2020-11-20,143.649994,144.639999,143.000000,143.419998,138.362991,3469100
2020-11-23,143.309998,143.649994,141.880005,143.020004,137.977081,3443300
2020-11-24,143.190002,144.360001,142.820007,144.029999,138.951477,4472300
2020-11-25,144.449997,144.919998,143.699997,144.160004,139.076904,2278300
2020-11-27,144.619995,145.279999,144.179993,144.600006,139.501389,1596000
2020-11-30,144.460007,144.630005,142.880005,144.229996,139.144440,4906900
2020-12-01,145.029999,146.630005,144.500000,146.070007,140.919556,3999200
2020-12-02,145.880005,146.940002,143.889999,144.619995,139.520676,4432900
2020-12-03,143.020004,144.960007,143.020004,144.449997,140.349457,4757900
2020-12-04,143.869995,145.979996,143.850006,145.850006,141.709732,3592600
2020-12-07,145.679993,146.559998,144.619995,145.369995,141.243332,4217300
2020-12-08,145.330002,146.160004,144.289993,145.520004,141.389099,3623800
2020-12-09,145.559998,146.100006,144.279999,145.690002,141.554260,3842000
2020-12-10,146.039993,146.289993,144.419998,144.669998,140.563202,3985000
2020-12-11,143.630005,145.100006,143.410004,144.970001,140.854691,2975500
2020-12-14,145.250000,146.470001,144.050003,144.229996,140.135712,3952400
2020-12-15,144.559998,145.270004,143.889999,144.770004,140.660355,3183300
2020-12-16,143.979996,145.470001,143.899994,144.889999,140.776978,4915800
2020-12-17,145.250000,146.199997,145.179993,145.710007,141.573700,3312500
2020-12-18,146.330002,147.100006,145.500000,146.929993,142.759048,8980400
2020-12-21,145.000000,145.660004,143.470001,145.399994,141.272491,3946900
2020-12-22,144.600006,145.000000,143.479996,144.020004,139.931671,2653700
2020-12-23,144.490005,145.600006,144.070007,144.410004,140.310608,2645100
2020-12-24,144.830002,145.110001,144.139999,145.059998,140.942154,883300
2020-12-28,145.779999,147.600006,145.539993,146.910004,142.739624,2493500
2020-12-29,147.679993,148.770004,146.839996,147.419998,143.235153,3186700
2020-12-30,147.470001,147.990005,147.009995,147.309998,143.128250,2224900
2020-12-31,147.479996,148.460007,146.639999,148.300003,144.090164,2076800
2021-01-04,147.009995,147.779999,141.940002,144.270004,140.174576,7486900
2021-01-05,144.070007,145.179993,142.899994,144.699997,140.592346,4126000
2021-01-06,141.669998,143.600006,141.589996,142.929993,138.872604,4843300
2021-01-07,142.809998,143.149994,141.149994,142.470001,138.425674,4473200
2021-01-08,142.470001,144.399994,141.660004,144.179993,140.087112,4312000
2021-01-11,144.029999,144.309998,141.690002,142.089996,138.056458,3902700
2021-01-12,141.630005,142.000000,139.449997,141.429993,137.415192,5150000
2021-01-13,141.119995,143.240005,141.000000,142.589996,138.542252,4361600
2021-01-14,141.479996,142.440002,141.070007,141.759995,137.735825,4724700
2021-01-15,141.449997,142.600006,140.529999,141.389999,137.376328,4309100
2021-01-19,142.380005,142.580002,141.440002,142.059998,138.027298,5158600
2021-01-20,141.039993,141.779999,139.919998,141.330002,137.318039,5019300
2021-01-21,140.289993,140.789993,138.740005,139.610001,135.646866,5684100
2021-01-22,139.500000,139.539993,138.229996,138.589996,134.655807,4014900
2021-01-25,138.059998,140.330002,137.580002,140.179993,136.200653,3829000
2021-01-26,141.309998,142.089996,139.750000,141.800003,137.774689,4242500
2021-01-27,140.509995,142.330002,137.550003,138.039993,134.121414,6659800
2021-01-28,138.830002,140.789993,137.759995,139.190002,135.238770,5514000
2021-01-29,138.110001,138.460007,136.009995,136.570007,132.693176,6778100
2021-02-01,136.979996,137.960007,135.899994,136.979996,133.091492,4185700
2021-02-02,137.449997,139.529999,136.600006,138.380005,134.451782,3581600
2021-02-03,137.750000,138.949997,137.070007,138.020004,134.101990,3609600
2021-02-04,137.750000,139.759995,137.750000,139.679993,135.714859,3860300
2021-02-05,140.490005,142.119995,139.729996,140.960007,136.958542,4437900
2021-02-08,141.190002,141.809998,139.500000,140.399994,136.414444,4112200
2021-02-09,141.130005,141.149994,139.490005,139.600006,135.637146,3179300
2021-02-10,141.119995,141.119995,136.759995,137.699997,133.791061,6966600
2021-02-11,137.850006,138.210007,134.339996,134.970001,131.138580,7528000
2021-02-12,135.259995,135.600006,133.449997,133.869995,130.069778,5659300
2021-02-16,134.559998,134.809998,133.399994,134.380005,130.565323,5180100
2021-02-17,134.059998,135.070007,133.860001,134.460007,130.643066,3353000
2021-02-18,134.070007,135.699997,133.910004,135.369995,131.527206,3935200
2021-02-19,135.009995,135.119995,132.289993,132.509995,128.748413,5414900
2021-02-22,132.039993,132.600006,130.759995,131.990005,128.243164,5792900
2021-02-23,132.649994,134.339996,131.300003,132.779999,129.010727,6264300
2021-02-24,131.850006,132.289993,131.199997,132.089996,128.340317,4944000
2021-02-25,131.350006,132.089996,129.800003,130.000000,126.309662,5702300
2021-02-26,130.570007,130.869995,128.570007,129.190002,125.522652,8329000
2021-03-01,130.610001,131.970001,130.339996,130.619995,126.912048,5287300
2021-03-02,130.500000,132.029999,130.380005,131.070007,127.349274,5614000
2021-03-03,129.800003,130.529999,128.979996,129.139999,125.474075,7505800
2021-03-04,129.250000,131.750000,128.320007,128.830002,126.172363,9102800
2021-03-05,129.639999,133.410004,129.190002,133.029999,130.285721,10186500
2021-03-08,133.229996,134.179993,131.990005,132.130005,129.404282,8634900
2021-03-09,132.940002,133.910004,132.000000,132.250000,129.521805,8930200
2021-03-10,132.520004,134.470001,130.539993,133.580002,130.824371,7791700
2021-03-11,133.350006,134.580002,133.100006,133.220001,130.471786,4458900
2021-03-12,133.119995,133.789993,132.639999,133.039993,130.295502,5275100
2021-03-15,133.559998,133.630005,131.970001,133.029999,130.285721,5389200
2021-03-16,133.080002,134.580002,132.750000,134.009995,131.245499,5544700
2021-03-17,134.360001,134.559998,133.380005,133.619995,130.863541,6199500
2021-03-18,132.360001,133.080002,131.410004,132.529999,129.796036,6476700
2021-03-19,132.309998,135.009995,132.179993,134.500000,131.725388,16114400
2021-03-22,135.630005,138.199997,135.089996,137.800003,134.957321,7813400
2021-03-23,138.449997,140.169998,138.179993,139.460007,136.583069,6978400
2021-03-24,139.009995,140.110001,138.779999,138.809998,135.946472,5082300
2021-03-25,139.179993,140.250000,138.339996,139.630005,136.749573,5827600
2021-03-26,139.619995,143.000000,139.130005,142.699997,139.756226,6785600
2021-03-29,142.869995,144.960007,142.419998,144.809998,141.822708,6105800
2021-03-30,143.679993,144.750000,142.119995,142.539993,139.599518,4372700
2021-03-31,143.320007,143.330002,141.169998,141.449997,138.532013,6257900
2021-04-01,141.190002,142.300003,140.110001,141.279999,138.365524,4823400
2021-04-05,141.850006,144.339996,141.320007,143.160004,140.206757,5980700
2021-04-06,143.039993,144.199997,142.559998,143.669998,140.706223,4751900
2021-04-07,144.000000,144.100006,143.020004,143.410004,140.451599,4849200
2021-04-08,143.679993,144.160004,142.050003,142.539993,139.599518,6725100
2021-04-09,142.240005,143.139999,141.610001,142.570007,139.628922,4950800
2021-04-12,142.199997,143.470001,142.050003,143.020004,140.069641,4386700
2021-04-13,142.070007,143.970001,141.869995,143.050003,140.099014,5283300
2021-04-14,142.570007,142.720001,141.240005,142.110001,139.178421,4685300
2021-04-15,141.669998,143.100006,141.419998,142.309998,139.374283,4777100
2021-04-16,143.460007,144.320007,142.460007,144.160004,141.186127,6481400
2021-04-19,144.490005,145.600006,143.259995,144.750000,141.763947,6621200
2021-04-20,144.130005,146.649994,143.929993,145.710007,142.704147,4999700
2021-04-21,147.350006,147.800003,146.210007,146.979996,143.947937,6316000
2021-04-22,146.240005,146.649994,145.380005,146.070007,143.056732,4904400
2021-04-23,145.509995,146.339996,145.059998,145.830002,142.821671,4354700
2021-04-26,145.550003,145.770004,142.979996,143.360001,140.402634,5817700
2021-04-27,142.619995,143.179993,142.130005,142.889999,139.942307,4693700
2021-04-28,143.490005,143.690002,141.729996,141.830002,138.904190,4962700
2021-04-29,142.100006,144.429993,141.970001,143.940002,140.970657,4699900
2021-04-30,143.320007,144.240005,142.500000,144.160004,141.186127,5051100
2021-05-03,145.029999,146.779999,144.100006,145.789993,142.782501,6109800
2021-05-04,145.979996,146.770004,143.490005,143.960007,140.990234,6603800
2021-05-05,143.720001,144.570007,143.500000,143.889999,140.921692,5305200
2021-05-06,144.470001,145.960007,144.009995,145.559998,142.557236,4472200
2021-05-07,145.229996,146.000000,144.570007,145.559998,142.557236,4181000
2021-05-10,146.490005,147.990005,146.110001,146.720001,143.693314,5270600
2021-05-11,147.169998,147.639999,145.020004,145.649994,142.645370,5266100
2021-05-12,144.880005,145.740005,143.850006,144.229996,141.254669,5651700
2021-05-13,144.240005,147.119995,143.580002,146.369995,143.350525,4849400
2021-05-14,147.199997,147.899994,146.419998,146.589996,143.565979,4224700
2021-05-17,147.000000,147.399994,145.710007,146.169998,143.154648,3747100
2021-05-18,146.639999,146.949997,145.320007,145.509995,142.508270,4527300
2021-05-19,144.639999,145.630005,144.080002,145.429993,142.429916,4432700
2021-05-20,145.250000,147.729996,145.110001,147.229996,144.192780,3964600
2021-05-21,147.869995,148.309998,146.520004,147.100006,144.065475,5194200
2021-05-24,147.639999,148.350006,147.009995,147.850006,144.799988,3627800
2021-05-25,147.850006,148.369995,147.009995,148.300003,145.240723,4649300
2021-05-26,147.910004,148.669998,147.679993,148.300003,145.240723,4462600
2021-05-27,148.559998,148.770004,146.440002,146.509995,143.487625,9203600
2021-05-28,147.410004,148.500000,147.240005,147.940002,144.888153,4913700
2021-06-01,148.779999,148.850006,147.089996,147.630005,144.584549,5530300
2021-06-02,148.199997,148.529999,147.229996,148.220001,145.162369,4546900
2021-06-03,146.710007,147.759995,146.160004,147.669998,145.680283,4651600
2021-06-04,148.000000,148.589996,147.470001,147.839996,145.847992,4427400
2021-06-07,147.759995,148.250000,146.710007,147.750000,145.759216,4724100
2021-06-08,147.699997,147.869995,145.919998,146.369995,144.397797,5997200
2021-06-09,147.250000,147.589996,146.020004,146.100006,144.131454,4008000
2021-06-10,146.309998,148.009995,146.130005,147.600006,145.611237,4698200
2021-06-11,148.050003,148.119995,146.789993,147.690002,145.700027,4364600
2021-06-14,147.470001,148.630005,146.789993,148.570007,146.568176,3831900
2021-06-15,148.899994,149.169998,148.070007,148.580002,146.578033,4256500
2021-06-16,148.860001,149.270004,146.750000,147.100006,145.117981,5492100
2021-06-17,147.250000,149.000000,146.910004,148.520004,146.518845,5316400
2021-06-18,147.979996,147.979996,145.229996,145.419998,143.460602,10661700
2021-06-21,145.750000,146.740005,145.449997,146.559998,144.585236,4904300
2021-06-22,146.729996,147.500000,146.289993,146.779999,144.802277,3518000
2021-06-23,146.059998,146.130005,144.830002,144.850006,142.898285,3901700
2021-06-24,144.860001,145.940002,144.610001,145.669998,143.707245,3818900
2021-06-25,145.759995,146.789993,145.240005,146.410004,144.437271,6387600
2021-06-28,146.759995,147.589996,146.619995,147.039993,145.058777,4282800
2021-06-29,147.449997,147.699997,146.399994,146.940002,144.960129,3197700
2021-06-30,147.429993,148.309998,147.199997,148.169998,146.173553,4943700
2021-07-01,148.080002,149.080002,147.940002,148.199997,146.203156,3997600
2021-07-02,148.899994,149.779999,148.559998,148.910004,146.903595,3835500
2021-07-06,149.070007,149.419998,147.770004,149.130005,147.120621,4313800
2021-07-07,149.289993,150.699997,149.000000,149.789993,147.771713,4225000
2021-07-08,149.419998,150.669998,149.190002,149.860001,147.840790,4216000
2021-07-09,149.410004,150.309998,149.169998,149.479996,147.465912,4088600
2021-07-12,149.490005,149.789993,148.779999,149.509995,147.495483,4873700
2021-07-13,151.149994,153.910004,150.750000,152.960007,150.899017,8750800
2021-07-14,152.889999,155.139999,152.800003,154.539993,152.457718,6390300
2021-07-15,154.070007,155.360001,153.259995,155.250000,153.158157,4920600
2021-07-16,155.679993,156.839996,155.110001,155.820007,153.720490,5852500
2021-07-19,155.990005,157.539993,154.759995,155.800003,153.700745,5750200
2021-07-20,156.199997,157.330002,155.559998,155.820007,153.720490,5213500
